year,team0,team1,seed,wins,losses,winp,cwins,closses,cwinp,pts,ptspg,fgm,fga,fgp,3pm,3pa,3pp,ftm,fta,ftp,orb,orbpg,drb,drbpg,reb,rebpg,ast,astpg,stl,stlpg,blk,blkpg,tov,tovpg,pf,pfpg,result
2014,Kansas,Stanford,-8,1,-1,0.029999999999999916,4,-4,0.22199999999999998,201.0,6.090999999999994,70.0,30.0,0.030999999999999972,-11.0,7.0,-0.026000000000000023,72.0,92.0,0.008000000000000007,67.0,2.0299999999999994,62.0,1.8789999999999978,129.0,3.908999999999999,110.0,3.333,27.0,0.8179999999999996,49.0,1.4849999999999994,69.0,2.0909999999999993,99.0,3.0,1
2014,Florida,UCLA,-3,5,-5,0.14700000000000002,6,-6,0.33299999999999996,-377.0,-11.088999999999999,-159.0,-221.0,-0.02799999999999997,16.0,79.0,-0.02400000000000002,-75.0,-8.0,-0.08799999999999997,56.0,1.6470000000000002,-61.0,-1.7940000000000005,-5.0,-0.14699999999999847,-132.0,-3.8819999999999997,-74.0,-2.1759999999999993,-1.0,-0.028999999999999915,27.0,0.7949999999999999,-52.0,-1.529,0
2014,UCLA,Florida,3,-5,5,-0.14700000000000002,-6,6,-0.33299999999999996,377.0,11.088999999999999,159.0,221.0,0.02799999999999997,-16.0,-79.0,0.02400000000000002,75.0,8.0,0.08799999999999997,-56.0,-1.6470000000000002,61.0,1.7940000000000005,5.0,0.14699999999999847,132.0,3.8819999999999997,74.0,2.1759999999999993,1.0,0.028999999999999915,-27.0,-0.7949999999999999,52.0,1.529,1
2014,Dayton,Stanford,1,4,-4,0.121,0,-2,0.06899999999999995,-4.0,-0.12099999999999511,13.0,21.0,0.0020000000000000018,22.0,48.0,0.007000000000000006,-52.0,-51.0,-0.02199999999999991,52.0,1.5749999999999993,-40.0,-1.2119999999999997,12.0,0.36299999999999955,42.0,1.2729999999999997,26.0,0.7879999999999994,-52.0,-1.5760000000000005,27.0,0.8179999999999996,65.0,1.9690000000000012,0
2014,Stanford,Dayton,-1,-4,4,-0.121,0,2,-0.06899999999999995,4.0,0.12099999999999511,-13.0,-21.0,-0.0020000000000000018,-22.0,-48.0,-0.007000000000000006,52.0,51.0,0.02199999999999991,-52.0,-1.5749999999999993,40.0,1.2119999999999997,-12.0,-0.36299999999999955,-42.0,-1.2729999999999997,-26.0,-0.7879999999999994,52.0,1.5760000000000005,-27.0,-0.8179999999999996,-65.0,-1.9690000000000012,1
2014,Florida,Dayton,-10,5,-4,0.124,8,-6,0.375,-17.0,-2.659000000000006,-18.0,-23.0,-0.0040000000000000036,16.0,59.0,-0.010000000000000009,3.0,28.0,-0.020000000000000018,24.0,0.3960000000000008,36.0,0.38599999999999923,60.0,0.7820000000000036,22.0,0.2629999999999999,53.0,1.3880000000000008,11.0,0.24700000000000033,-11.0,-0.6760000000000002,-110.0,-3.8240000000000016,0
2014,Dayton,Florida,10,-5,4,-0.124,-8,6,-0.375,17.0,2.659000000000006,18.0,23.0,0.0040000000000000036,-16.0,-59.0,0.010000000000000009,-3.0,-28.0,0.020000000000000018,-24.0,-0.3960000000000008,-36.0,-0.38599999999999923,-60.0,-0.7820000000000036,-22.0,-0.2629999999999999,-53.0,-1.3880000000000008,-11.0,-0.24700000000000033,11.0,0.6760000000000002,110.0,3.8240000000000016,1
2014,Arizona,Weber State,-15,10,-6,0.21999999999999997,1,-3,0.133,289.0,-0.10800000000000409,176.0,416.0,-0.012999999999999956,-35.0,-44.0,-0.03600000000000003,-28.0,50.0,-0.08199999999999996,150.0,3.455,107.0,0.120000000000001,257.0,3.574000000000005,113.0,1.754999999999999,77.0,1.782,24.0,0.23500000000000032,-17.0,-1.9589999999999996,18.0,-1.5920000000000023,0
2014,Weber State,Arizona,15,-10,6,-0.21999999999999997,-1,3,-0.133,-289.0,0.10800000000000409,-176.0,-416.0,0.012999999999999956,35.0,44.0,0.03600000000000003,28.0,-50.0,0.08199999999999996,-150.0,-3.455,-107.0,-0.120000000000001,-257.0,-3.574000000000005,-113.0,-1.754999999999999,-77.0,-1.782,-24.0,-0.23500000000000032,17.0,1.9589999999999996,-18.0,1.5920000000000023,1
2014,Gonzaga,Oklahoma State,-1,7,-6,0.18799999999999994,7,-7,0.38899999999999996,-36.0,-3.4209999999999923,53.0,-17.0,0.032999999999999974,4.0,-32.0,0.026000000000000023,-146.0,-188.0,-0.014000000000000012,5.0,-0.12299999999999933,30.0,0.14599999999999724,35.0,0.02400000000000091,49.0,1.040000000000001,-23.0,-0.8999999999999995,-22.0,-0.7880000000000003,40.0,0.8710000000000004,-29.0,-1.4300000000000033,0
2014,Oklahoma State,Gonzaga,1,-7,6,-0.18799999999999994,-7,7,-0.38899999999999996,36.0,3.4209999999999923,-53.0,17.0,-0.032999999999999974,-4.0,32.0,-0.026000000000000023,146.0,188.0,0.014000000000000012,-5.0,0.12299999999999933,-30.0,-0.14599999999999724,-35.0,-0.02400000000000091,-49.0,-1.040000000000001,23.0,0.8999999999999995,22.0,0.7880000000000003,-40.0,-0.8710000000000004,29.0,1.4300000000000033,1
2014,North Dakota State,Oklahoma,7,4,-5,0.15100000000000002,0,-4,0.18999999999999995,-261.0,-5.7690000000000055,-38.0,-299.0,0.057999999999999996,-105.0,-262.0,-0.013000000000000012,-80.0,-104.0,-0.0030000000000000027,-88.0,-2.472999999999999,-107.0,-2.6340000000000003,-195.0,-5.107000000000003,-104.0,-2.8820000000000014,-19.0,-0.39200000000000035,32.0,1.1379999999999995,-64.0,-1.6950000000000003,-57.0,-1.225999999999999,0
2014,Oklahoma,North Dakota State,-7,-4,5,-0.15100000000000002,0,4,-0.18999999999999995,261.0,5.7690000000000055,38.0,299.0,-0.057999999999999996,105.0,262.0,0.013000000000000012,80.0,104.0,0.0030000000000000027,88.0,2.472999999999999,107.0,2.6340000000000003,195.0,5.107000000000003,104.0,2.8820000000000014,19.0,0.39200000000000035,-32.0,-1.1379999999999995,64.0,1.6950000000000003,57.0,1.225999999999999,1
2014,San Diego State,New Mexico State,-9,3,-5,0.136,4,-2,0.139,-373.0,-6.623000000000005,-100.0,-1.0,-0.05399999999999999,-20.0,-35.0,-0.015000000000000013,-153.0,-180.0,-0.03499999999999992,26.0,1.4700000000000006,-69.0,-0.6000000000000014,-43.0,0.8699999999999974,-125.0,-2.9910000000000014,95.0,3.164999999999999,-50.0,-1.1339999999999995,-116.0,-2.747,-46.0,-0.3689999999999998,0
2014,New Mexico State,San Diego State,9,-3,5,-0.136,-4,2,-0.139,373.0,6.623000000000005,100.0,1.0,0.05399999999999999,20.0,35.0,0.015000000000000013,153.0,180.0,0.03499999999999992,-26.0,-1.4700000000000006,69.0,0.6000000000000014,43.0,-0.8699999999999974,125.0,2.9910000000000014,-95.0,-3.164999999999999,50.0,1.1339999999999995,116.0,2.747,46.0,0.3689999999999998,1
2014,Baylor,Nebraska,-5,6,-2,0.10099999999999998,-2,2,-0.11099999999999999,555.0,8.200000000000003,198.0,333.0,0.029000000000000026,81.0,136.0,0.05099999999999999,78.0,165.0,-0.04699999999999993,208.0,4.9990000000000006,94.0,-0.012999999999998124,302.0,4.986000000000001,228.0,5.4190000000000005,-30.0,-1.6420000000000003,102.0,2.575,68.0,0.668000000000001,-25.0,-3.0329999999999977,0
2014,Nebraska,Baylor,5,-6,2,-0.10099999999999998,2,-2,0.11099999999999999,-555.0,-8.200000000000003,-198.0,-333.0,-0.029000000000000026,-81.0,-136.0,-0.05099999999999999,-78.0,-165.0,0.04699999999999993,-208.0,-4.9990000000000006,-94.0,0.012999999999998124,-302.0,-4.986000000000001,-228.0,-5.4190000000000005,30.0,1.6420000000000003,-102.0,-2.575,-68.0,-0.668000000000001,25.0,3.0329999999999977,1
2014,Creighton,Louisiana,-11,2,-3,0.08199999999999996,3,-3,0.16700000000000004,-144.0,-1.8960000000000008,-56.0,-244.0,0.03199999999999997,100.0,157.0,0.05199999999999999,-132.0,-272.0,0.08099999999999996,-182.0,-5.115,14.0,1.1479999999999997,-168.0,-3.9679999999999964,121.0,4.08,-112.0,-3.1739999999999995,-93.0,-2.694,-137.0,-3.737,-130.0,-3.3049999999999997,0
2014,Louisiana,Creighton,11,-2,3,-0.08199999999999996,-3,3,-0.16700000000000004,144.0,1.8960000000000008,56.0,244.0,-0.03199999999999997,-100.0,-157.0,-0.05199999999999999,132.0,272.0,-0.08099999999999996,182.0,5.115,-14.0,-1.1479999999999997,168.0,3.9679999999999964,-121.0,-4.08,112.0,3.1739999999999995,93.0,2.694,137.0,3.737,130.0,3.3049999999999997,1
2014,Oregon,Brigham Young,-3,0,-2,0.04299999999999993,-3,3,-0.16599999999999993,-244.0,-2.362000000000009,-115.0,-251.0,0.0010000000000000009,77.0,155.0,0.03400000000000003,-91.0,-221.0,0.07600000000000007,-101.0,-2.3819999999999997,-195.0,-4.388000000000002,-296.0,-6.770000000000003,-68.0,-1.1499999999999986,7.0,0.673,5.0,0.3460000000000001,-11.0,0.36599999999999966,15.0,1.690999999999999,0
2014,Brigham Young,Oregon,3,0,2,-0.04299999999999993,3,-3,0.16599999999999993,244.0,2.362000000000009,115.0,251.0,-0.0010000000000000009,-77.0,-155.0,-0.03400000000000003,91.0,221.0,-0.07600000000000007,101.0,2.3819999999999997,195.0,4.388000000000002,296.0,6.770000000000003,68.0,1.1499999999999986,-7.0,-0.673,-5.0,-0.3460000000000001,11.0,-0.36599999999999966,-15.0,-1.690999999999999,1
2014,Wisconsin,American University,-13,6,-5,0.16300000000000003,-1,1,-0.05499999999999994,381.0,9.607,62.0,254.0,-0.035999999999999976,53.0,154.0,-0.009000000000000008,204.0,250.0,0.03400000000000003,57.0,1.5230000000000006,67.0,1.352999999999998,124.0,2.876999999999999,-84.0,-3.0039999999999996,-30.0,-1.0940000000000003,6.0,0.07699999999999996,-179.0,-5.845000000000001,-57.0,-2.2489999999999988,0
2014,American University,Wisconsin,13,-6,5,-0.16300000000000003,1,-1,0.05499999999999994,-381.0,-9.607,-62.0,-254.0,0.035999999999999976,-53.0,-154.0,0.009000000000000008,-204.0,-250.0,-0.03400000000000003,-57.0,-1.5230000000000006,-67.0,-1.352999999999998,-124.0,-2.876999999999999,84.0,3.0039999999999996,30.0,1.0940000000000003,-6.0,-0.07699999999999996,179.0,5.845000000000001,57.0,2.2489999999999988,1
2014,Arizona,Gonzaga,-7,1,-1,0.029000000000000026,0,0,0.0,-131.0,-3.8530000000000086,-33.0,45.0,-0.02999999999999997,-60.0,-104.0,-0.038000000000000034,-5.0,55.0,-0.05499999999999994,87.0,2.5589999999999993,23.0,0.6770000000000032,110.0,3.2349999999999994,14.0,0.41199999999999903,-27.0,-0.7940000000000005,8.0,0.23500000000000032,-28.0,-0.8239999999999998,-59.0,-1.7349999999999994,0
2014,Gonzaga,Arizona,7,-1,1,-0.029000000000000026,0,0,0.0,131.0,3.8530000000000086,33.0,-45.0,0.02999999999999997,60.0,104.0,0.038000000000000034,5.0,-55.0,0.05499999999999994,-87.0,-2.5589999999999993,-23.0,-0.6770000000000032,-110.0,-3.2349999999999994,-14.0,-0.41199999999999903,27.0,0.7940000000000005,-8.0,-0.23500000000000032,28.0,0.8239999999999998,59.0,1.7349999999999994,1
2014,San Diego State,North Dakota State,-8,3,-1,0.040000000000000036,4,0,0.03200000000000003,-38.0,-5.781000000000006,-36.0,190.0,-0.07200000000000001,1.0,13.0,-0.008000000000000007,33.0,148.0,-0.09399999999999997,145.0,3.856,88.0,1.2899999999999991,233.0,5.145999999999997,-30.0,-1.6219999999999999,60.0,1.4269999999999996,33.0,0.7330000000000005,25.0,0.16500000000000092,-5.0,-1.2289999999999992,0
2014,North Dakota State,San Diego State,8,-3,1,-0.040000000000000036,-4,0,-0.03200000000000003,38.0,5.781000000000006,36.0,-190.0,0.07200000000000001,-1.0,-13.0,0.008000000000000007,-33.0,-148.0,0.09399999999999997,-145.0,-3.856,-88.0,-1.2899999999999991,-233.0,-5.145999999999997,30.0,1.6219999999999999,-60.0,-1.4269999999999996,-33.0,-0.7330000000000005,-25.0,-0.16500000000000092,5.0,1.2289999999999992,1
2014,Baylor,Creighton,3,0,2,-0.04400000000000004,-5,5,-0.278,7.0,-4.344999999999999,-13.0,145.0,-0.04299999999999998,-77.0,-132.0,-0.03199999999999997,110.0,238.0,-0.07999999999999996,198.0,5.196,0.0,-1.4299999999999997,198.0,3.7659999999999982,-60.0,-2.7270000000000003,48.0,1.138,148.0,4.149,86.0,1.8900000000000006,22.0,-0.3789999999999978,0
2014,Creighton,Baylor,-3,0,-2,0.04400000000000004,5,-5,0.278,-7.0,4.344999999999999,13.0,-145.0,0.04299999999999998,77.0,132.0,0.03199999999999997,-110.0,-238.0,0.07999999999999996,-198.0,-5.196,0.0,1.4299999999999997,-198.0,-3.7659999999999982,60.0,2.7270000000000003,-48.0,-1.138,-148.0,-4.149,-86.0,-1.8900000000000006,-22.0,0.3789999999999978,1
2014,Wisconsin,Oregon,-5,3,-2,0.06900000000000006,2,-2,0.11099999999999999,-192.0,-8.298999999999992,-78.0,-129.0,-0.010000000000000009,7.0,51.0,-0.019000000000000017,-43.0,-34.0,-0.02200000000000002,-48.0,-1.7579999999999991,49.0,0.7910000000000004,1.0,-0.9669999999999987,-62.0,-2.317,-89.0,-2.9379999999999997,8.0,0.14000000000000012,-109.0,-3.6579999999999995,-187.0,-6.311,0
2014,Oregon,Wisconsin,5,-3,2,-0.06900000000000006,-2,2,-0.11099999999999999,192.0,8.298999999999992,78.0,129.0,0.010000000000000009,-7.0,-51.0,0.019000000000000017,43.0,34.0,0.02200000000000002,48.0,1.7579999999999991,-49.0,-0.7910000000000004,-1.0,0.9669999999999987,62.0,2.317,89.0,2.9379999999999997,-8.0,-0.14000000000000012,109.0,3.6579999999999995,187.0,6.311,1
2014,Arizona,San Diego State,-3,0,1,-0.026000000000000023,-1,1,-0.05600000000000005,154.0,2.453000000000003,82.0,52.0,0.031000000000000028,11.0,33.0,-0.0020000000000000018,-21.0,-34.0,0.0020000000000000018,-26.0,-1.1390000000000011,87.0,1.8530000000000015,61.0,0.7140000000000057,178.0,4.936,-60.0,-1.9969999999999999,-26.0,-0.9169999999999998,27.0,0.5020000000000007,13.0,-0.10400000000000276,0
2014,San Diego State,Arizona,3,0,-1,0.026000000000000023,1,-1,0.05600000000000005,-154.0,-2.453000000000003,-82.0,-52.0,-0.031000000000000028,-11.0,-33.0,0.0020000000000000018,21.0,34.0,-0.0020000000000000018,26.0,1.1390000000000011,-87.0,-1.8530000000000015,-61.0,-0.7140000000000057,-178.0,-4.936,60.0,1.9969999999999999,26.0,0.9169999999999998,-27.0,-0.5020000000000007,-13.0,0.10400000000000276,1
2014,Wisconsin,Baylor,-4,1,-3,0.07400000000000007,3,-3,0.16700000000000004,-205.0,-1.6550000000000011,-95.0,-217.0,0.0020000000000000018,-9.0,7.0,-0.017000000000000015,-6.0,-92.0,0.07199999999999995,-192.0,-5.014999999999999,-44.0,0.09699999999999775,-236.0,-4.917999999999999,-125.0,-2.8789999999999996,-18.0,-0.2290000000000001,-78.0,-2.028,-148.0,-3.7680000000000007,-111.0,-2.3180000000000014,0
2014,Baylor,Wisconsin,4,-1,3,-0.07400000000000007,-3,3,-0.16700000000000004,205.0,1.6550000000000011,95.0,217.0,-0.0020000000000000018,9.0,-7.0,0.017000000000000015,6.0,92.0,-0.07199999999999995,192.0,5.014999999999999,44.0,-0.09699999999999775,236.0,4.917999999999999,125.0,2.8789999999999996,18.0,0.2290000000000001,78.0,2.028,148.0,3.7680000000000007,111.0,2.3180000000000014,1
2014,Wisconsin,Arizona,1,-3,2,-0.06499999999999995,-3,3,-0.16599999999999993,-57.0,0.4860000000000042,-93.0,-159.0,-0.010000000000000009,76.0,181.0,0.017000000000000015,53.0,-24.0,0.08899999999999997,-122.0,-3.3459999999999983,-97.0,-2.1560000000000024,-219.0,-5.5020000000000024,-113.0,-2.9669999999999987,-35.0,-0.8819999999999997,-28.0,-0.7200000000000002,-89.0,-2.380000000000001,-66.0,-1.501999999999999,0
2014,Arizona,Wisconsin,-1,3,-2,0.06499999999999995,3,-3,0.16599999999999993,57.0,-0.4860000000000042,93.0,159.0,0.010000000000000009,-76.0,-181.0,-0.017000000000000015,-53.0,24.0,-0.08899999999999997,122.0,3.3459999999999983,97.0,2.1560000000000024,219.0,5.5020000000000024,113.0,2.9669999999999987,35.0,0.8819999999999997,28.0,0.7200000000000002,89.0,2.380000000000001,66.0,1.501999999999999,1
2014,Virginia,Coastal Carolina,-15,6,-5,0.15800000000000003,5,-3,0.20100000000000007,-157.0,-6.756,-56.0,-185.0,0.014000000000000012,-16.0,-96.0,0.03199999999999997,-29.0,-10.0,-0.030999999999999917,-62.0,-2.1880000000000006,-38.0,-1.8870000000000005,-100.0,-4.073999999999998,96.0,2.5119999999999987,-30.0,-1.0700000000000003,41.0,1.1230000000000002,-113.0,-3.7379999999999995,-103.0,-3.6080000000000005,0
2014,Coastal Carolina,Virginia,15,-6,5,-0.15800000000000003,-5,3,-0.20100000000000007,157.0,6.756,56.0,185.0,-0.014000000000000012,16.0,96.0,-0.03199999999999997,29.0,10.0,0.030999999999999917,62.0,2.1880000000000006,38.0,1.8870000000000005,100.0,4.073999999999998,-96.0,-2.5119999999999987,30.0,1.0700000000000003,-41.0,-1.1230000000000002,113.0,3.7379999999999995,103.0,3.6080000000000005,1
2014,Memphis,George Washington,-1,-1,1,-0.031000000000000028,1,1,-0.020999999999999908,134.0,4.187999999999988,93.0,137.0,0.014999999999999958,-12.0,14.0,-0.033999999999999975,-40.0,-57.0,-0.0040000000000000036,21.0,0.6560000000000006,-13.0,-0.40600000000000236,8.0,0.25,103.0,3.2189999999999994,53.0,1.6569999999999991,19.0,0.5940000000000003,13.0,0.40700000000000003,1.0,0.03100000000000236,0
2014,George Washington,Memphis,1,1,-1,0.031000000000000028,-1,-1,0.020999999999999908,-134.0,-4.187999999999988,-93.0,-137.0,-0.014999999999999958,12.0,-14.0,0.033999999999999975,40.0,57.0,0.0040000000000000036,-21.0,-0.6560000000000006,13.0,0.40600000000000236,-8.0,-0.25,-103.0,-3.2189999999999994,-53.0,-1.6569999999999991,-19.0,-0.5940000000000003,-13.0,-0.40700000000000003,-1.0,-0.03100000000000236,1
2014,Harvard,Cincinnati,7,1,-4,0.11199999999999999,-2,-2,0.09600000000000009,-59.0,4.905999999999992,-38.0,-241.0,0.041000000000000036,-20.0,-129.0,0.05199999999999999,37.0,34.0,0.017000000000000015,-121.0,-2.7639999999999993,-47.0,0.6300000000000026,-168.0,-2.1340000000000003,9.0,1.5730000000000004,-27.0,-0.10599999999999987,-33.0,-0.548,-24.0,0.3119999999999994,-41.0,0.3760000000000012,0
2014,Cincinnati,Harvard,-7,-1,4,-0.11199999999999999,2,2,-0.09600000000000009,59.0,-4.905999999999992,38.0,241.0,-0.041000000000000036,20.0,129.0,-0.05199999999999999,-37.0,-34.0,-0.017000000000000015,121.0,2.7639999999999993,47.0,-0.6300000000000026,168.0,2.1340000000000003,-9.0,-1.5730000000000004,27.0,0.10599999999999987,33.0,0.548,24.0,-0.3119999999999994,41.0,-0.3760000000000012,1
2014,Michigan State,Delaware,-9,1,-1,0.030000000000000027,-2,4,-0.20799999999999996,-122.0,-3.587999999999994,11.0,-101.0,0.02899999999999997,30.0,-7.0,0.04600000000000004,-174.0,-231.0,-0.016000000000000014,-4.0,-0.1169999999999991,32.0,0.940999999999999,28.0,0.8239999999999981,208.0,6.118,32.0,0.9409999999999998,42.0,1.2359999999999998,62.0,1.8240000000000016,0.0,0.0,0
2014,Delaware,Michigan State,9,-1,1,-0.030000000000000027,2,-4,0.20799999999999996,122.0,3.587999999999994,-11.0,101.0,-0.02899999999999997,-30.0,7.0,-0.04600000000000004,174.0,231.0,0.016000000000000014,4.0,0.1169999999999991,-32.0,-0.940999999999999,-28.0,-0.8239999999999981,-208.0,-6.118,-32.0,-0.9409999999999998,-42.0,-1.2359999999999998,-62.0,-1.8240000000000016,0.0,0.0,1
2014,North Carolina,Providence,-5,0,-2,0.04299999999999993,3,-3,0.16599999999999993,-47.0,3.1059999999999945,66.0,-14.0,0.038000000000000034,-80.0,-212.0,-0.014999999999999958,-99.0,44.0,-0.15600000000000003,21.0,1.3949999999999996,-9.0,1.2149999999999999,12.0,2.6099999999999994,34.0,1.9149999999999991,44.0,1.7240000000000002,-12.0,-0.07200000000000006,-12.0,0.3550000000000004,62.0,3.0180000000000007,0
2014,Providence,North Carolina,5,0,2,-0.04299999999999993,-3,3,-0.16599999999999993,47.0,-3.1059999999999945,-66.0,14.0,-0.038000000000000034,80.0,212.0,0.014999999999999958,99.0,-44.0,0.15600000000000003,-21.0,-1.3949999999999996,9.0,-1.2149999999999999,-12.0,-2.6099999999999994,-34.0,-1.9149999999999991,-44.0,-1.7240000000000002,12.0,0.07200000000000006,12.0,-0.3550000000000004,-62.0,-3.0180000000000007,1
2014,Iowa State,North Carolina Central,-11,-3,3,-0.08999999999999997,-5,6,-0.32999999999999996,297.0,9.0,149.0,285.0,0.007999999999999952,95.0,252.0,0.012999999999999956,-96.0,-98.0,-0.03300000000000003,-39.0,-1.1819999999999986,168.0,5.0909999999999975,129.0,3.908999999999999,125.0,3.7880000000000003,-60.0,-1.8179999999999996,-35.0,-1.061,-35.0,-1.0599999999999987,-71.0,-2.1510000000000034,0
2014,North Carolina Central,Iowa State,11,3,-3,0.08999999999999997,5,-6,0.32999999999999996,-297.0,-9.0,-149.0,-285.0,-0.007999999999999952,-95.0,-252.0,-0.012999999999999956,96.0,98.0,0.03300000000000003,39.0,1.1819999999999986,-168.0,-5.0909999999999975,-129.0,-3.908999999999999,-125.0,-3.7880000000000003,60.0,1.8179999999999996,35.0,1.061,35.0,1.0599999999999987,71.0,2.1510000000000034,1
2014,Connecticut,Saint Joseph's,-3,5,-5,0.15200000000000002,1,1,-0.020999999999999908,91.0,2.757000000000005,16.0,114.0,-0.020999999999999963,-1.0,-14.0,0.007000000000000006,60.0,-39.0,0.12,13.0,0.39400000000000013,-17.0,-0.5150000000000006,-4.0,-0.12100000000000222,-36.0,-1.0909999999999993,89.0,2.697,59.0,1.7880000000000003,-9.0,-0.27300000000000146,97.0,2.9399999999999995,0
2014,Saint Joseph's,Connecticut,3,-5,5,-0.15200000000000002,-1,-1,0.020999999999999908,-91.0,-2.757000000000005,-16.0,-114.0,0.020999999999999963,1.0,14.0,-0.007000000000000006,-60.0,39.0,-0.12,-13.0,-0.39400000000000013,17.0,0.5150000000000006,4.0,0.12100000000000222,36.0,1.0909999999999993,-89.0,-2.697,-59.0,-1.7880000000000003,9.0,0.27300000000000146,-97.0,-2.9399999999999995,1
2014,Villanova,Milwaukee,-13,6,-8,0.22599999999999998,9,-7,0.451,101.0,7.590000000000003,34.0,-31.0,0.026000000000000023,50.0,71.0,0.033999999999999975,-17.0,0.0,-0.02100000000000002,39.0,1.7929999999999993,21.0,2.1159999999999997,60.0,3.908999999999999,37.0,2.0069999999999997,26.0,1.173,46.0,1.5899999999999999,-81.0,-1.6910000000000007,14.0,1.5679999999999978,0
2014,Milwaukee,Villanova,13,-6,8,-0.22599999999999998,-9,7,-0.451,-101.0,-7.590000000000003,-34.0,31.0,-0.026000000000000023,-50.0,-71.0,-0.033999999999999975,17.0,0.0,0.02100000000000002,-39.0,-1.7929999999999993,-21.0,-2.1159999999999997,-60.0,-3.908999999999999,-37.0,-2.0069999999999997,-26.0,-1.173,-46.0,-1.5899999999999999,81.0,1.6910000000000007,-14.0,-1.5679999999999978,1
2014,Virginia,Memphis,-7,4,-2,0.07500000000000007,4,-4,0.22199999999999998,-241.0,-11.652999999999992,-123.0,-159.0,-0.02699999999999997,14.0,-3.0,0.02999999999999997,-9.0,-30.0,0.014000000000000012,-35.0,-1.7300000000000004,43.0,-0.17299999999999827,8.0,-1.9029999999999987,-111.0,-4.287000000000001,-98.0,-3.3949999999999996,-17.0,-0.7789999999999999,-79.0,-3.1159999999999997,-32.0,-2.003,0
2014,Memphis,Virginia,7,-4,2,-0.07500000000000007,-4,4,-0.22199999999999998,241.0,11.652999999999992,123.0,159.0,0.02699999999999997,-14.0,3.0,-0.02999999999999997,9.0,30.0,-0.014000000000000012,35.0,1.7300000000000004,-43.0,0.17299999999999827,-8.0,1.9029999999999987,111.0,4.287000000000001,98.0,3.3949999999999996,17.0,0.7789999999999999,79.0,3.1159999999999997,32.0,2.003,1
